#BuildingID,Date,Time,TargetTemp,ActualTemp
11,06/05/13,09:33:07 PM,69,64
14,06/06/13,10:33:07 PM,66,65
16,06/07/13,11:33:07 PM,67,69
9,06/08/13,12:00:01 AM,69,70
9,06/09/13,01:00:01 AM,69,80
9,06/10/13,02:00:01 AM,66,68
9,06/11/13,03:00:01 AM,70,68
19,06/12/13,04:00:01 AM,67,66
3,06/13/13,05:00:01 AM,65,66
12,06/14/13,06:00:01 AM,66,69
11,06/15/13,07:00:01 AM,69,57
6,06/16/13,08:00:01 AM,69,57
6,06/17/13,09:00:01 AM,69,64
1,06/18/13,10:00:01 AM,67,64
8,06/19/13,11:00:01 AM,66,67
9,06/20/13,12:00:01 PM,68,72
13,06/21/13,01:00:01 PM,69,68
9,06/22/13,02:00:01 PM,67,55
7,06/23/13,03:00:01 PM,69,66
11,06/24/13,04:00:01 PM,67,67
18,06/25/13,05:00:01 PM,68,74
7,06/26/13,06:00:01 PM,68,58
20,06/27/13,07:00:01 PM,67,80
3,06/28/13,08:00:01 PM,66,60
9,06/29/13,09:00:01 PM,69,55
7,06/30/13,10:00:01 PM,69,58
2,06/01/13,11:00:01 PM,67,56
12,06/02/13,12:13:19 AM,70,73
9,06/03/13,01:13:19 AM,65,68
3,06/04/13,02:13:19 AM,66,59
8,06/05/13,03:13:19 AM,66,65
8,06/06/13,04:13:19 AM,66,74
11,06/07/13,05:13:19 AM,70,73
10,06/08/13,06:13:19 AM,70,68
7,06/09/13,07:13:19 AM,69,56
10,06/10/13,08:13:19 AM,67,56
11,06/11/13,09:13:19 AM,65,63
20,06/12/13,10:13:19 AM,66,61
11,06/13/13,11:13:19 AM,69,57
10,06/14/13,12:13:19 PM,67,62
4,06/15/13,01:13:19 PM,69,70
1,06/16/13,02:13:19 PM,67,69
16,06/17/13,03:13:19 PM,69,78
1,06/18/13,04:13:19 PM,66,79
1,06/19/13,05:13:19 PM,67,60
12,06/20/13,06:13:19 PM,69,73
15,06/21/13,07:13:19 PM,68,55
19,06/22/13,08:13:19 PM,65,67
10,06/23/13,09:13:19 PM,66,55
9,06/24/13,10:13:19 PM,68,79
10,06/25/13,11:13:19 PM,67,75
15,06/26/13,12:43:51 AM,67,80
8,06/27/13,01:43:51 AM,66,78
6,06/28/13,02:43:51 AM,67,73
2,06/29/13,03:43:51 AM,67,69
10,06/30/13,04:43:51 AM,68,65
8,06/01/13,05:43:51 AM,66,62
16,06/02/13,06:43:51 AM,69,58
10,06/03/13,07:43:51 AM,65,64
20,06/04/13,08:43:51 AM,68,66
4,06/05/13,09:43:51 AM,68,70
19,06/06/13,10:43:51 AM,65,60
11,06/07/13,11:43:51 AM,65,70
6,06/08/13,12:43:51 PM,65,74
20,06/09/13,01:43:51 PM,68,69
19,06/10/13,02:43:51 PM,67,56
12,06/11/13,03:43:51 PM,66,80
20,06/12/13,04:43:51 PM,67,71
8,06/13/13,05:43:51 PM,68,62
2,06/14/13,06:43:51 PM,66,73
10,06/15/13,07:43:51 PM,69,60
3,06/16/13,08:43:51 PM,67,77
3,06/17/13,09:43:51 PM,70,73
4,06/18/13,10:43:51 PM,69,61
3,06/19/13,11:43:51 PM,67,58
5,06/20/13,12:13:20 AM,65,79
8,06/21/13,01:13:20 AM,69,63
16,06/22/13,02:13:20 AM,69,74
14,06/23/13,03:13:20 AM,69,56
8,06/24/13,04:13:20 AM,65,68
10,06/25/13,05:13:20 AM,66,75
14,06/26/13,06:13:20 AM,65,67
2,06/27/13,07:13:20 AM,70,78
10,06/28/13,08:13:20 AM,69,70
9,06/29/13,09:13:20 AM,68,73
9,06/30/13,10:13:20 AM,67,62
6,06/01/13,11:13:20 AM,68,57
7,06/02/13,12:13:20 PM,70,59
7,06/03/13,01:13:20 PM,68,64
3,06/04/13,02:13:20 PM,70,77
5,06/05/13,03:13:20 PM,68,55
14,06/06/13,04:13:20 PM,67,62
20,06/07/13,05:13:20 PM,66,61
16,06/08/13,06:13:20 PM,65,73
14,06/09/13,07:13:20 PM,67,59
2,06/10/13,08:13:20 PM,68,76
18,06/11/13,09:13:20 PM,67,73
2,06/12/13,10:13:20 PM,66,62
2,06/13/13,11:13:20 PM,65,68
14,06/14/13,12:33:07 AM,69,55
5,06/15/13,01:33:07 AM,65,79
2,06/16/13,02:33:07 AM,67,76
11,06/17/13,03:33:07 AM,70,60
3,06/18/13,04:33:07 AM,65,68
18,06/19/13,05:33:07 AM,68,61
8,06/20/13,06:33:07 AM,66,64
11,06/21/13,07:33:07 AM,70,67
16,06/22/13,08:33:07 AM,66,76
16,06/23/13,09:33:07 AM,69,63
5,06/24/13,10:33:07 AM,70,65
19,06/25/13,11:33:07 AM,70,69
13,06/26/13,12:33:07 PM,69,71
18,06/27/13,01:33:07 PM,66,66
2,06/28/13,02:33:07 PM,70,78
16,06/29/13,03:33:07 PM,70,68
14,06/30/13,04:33:07 PM,65,65
3,06/01/13,05:33:07 PM,69,69
2,06/02/13,06:33:07 PM,68,56
9,06/03/13,07:33:07 PM,65,66
18,06/04/13,08:33:07 PM,69,57
7,06/05/13,09:33:07 PM,65,66
6,06/06/13,10:33:07 PM,67,56
5,06/07/13,11:33:07 PM,67,76
4,06/08/13,12:00:01 AM,65,79
6,06/09/13,01:00:01 AM,70,80
16,06/10/13,02:00:01 AM,69,70
16,06/11/13,03:00:01 AM,65,64
12,06/12/13,04:00:01 AM,69,61
7,06/13/13,05:00:01 AM,68,68
9,06/14/13,06:00:01 AM,66,56
6,06/15/13,07:00:01 AM,68,63
12,06/16/13,08:00:01 AM,67,56
3,06/17/13,09:00:01 AM,69,66
1,06/18/13,10:00:01 AM,65,68
8,06/19/13,11:00:01 AM,70,63
3,06/20/13,12:00:01 PM,66,79
17,06/21/13,01:00:01 PM,65,80
7,06/22/13,02:00:01 PM,66,71
18,06/23/13,03:00:01 PM,67,71
13,06/24/13,04:00:01 PM,66,74
20,06/25/13,05:00:01 PM,66,63
2,06/26/13,06:00:01 PM,65,57
18,06/27/13,07:00:01 PM,67,56
15,06/28/13,08:00:01 PM,66,62
9,06/29/13,09:00:01 PM,68,67
1,06/30/13,10:00:01 PM,65,65
14,06/01/13,11:00:01 PM,67,80
4,06/02/13,12:13:19 AM,66,76
1,06/03/13,01:13:19 AM,69,70
15,06/04/13,02:13:19 AM,70,68
19,06/05/13,03:13:19 AM,67,77
18,06/06/13,04:13:19 AM,67,58
2,06/07/13,05:13:19 AM,70,60
16,06/08/13,06:13:19 AM,67,64
18,06/09/13,07:13:19 AM,67,65
4,06/10/13,08:13:19 AM,70,63
13,06/11/13,09:13:19 AM,68,73
9,06/12/13,10:13:19 AM,68,65
10,06/13/13,11:13:19 AM,66,63
2,06/14/13,12:13:19 PM,70,76
6,06/15/13,01:13:19 PM,65,68
7,06/16/13,02:13:19 PM,65,77
9,06/17/13,03:13:19 PM,67,79
4,06/18/13,04:13:19 PM,65,56
1,06/19/13,05:13:19 PM,69,67
13,06/20/13,06:13:19 PM,66,57
10,06/21/13,07:13:19 PM,66,75
3,06/22/13,08:13:19 PM,69,77
6,06/23/13,09:13:19 PM,68,76
19,06/24/13,10:13:19 PM,65,62
18,06/25/13,11:13:19 PM,66,73
11,06/26/13,12:43:51 AM,70,66
15,06/27/13,01:43:51 AM,65,79
12,06/28/13,02:43:51 AM,68,67
20,06/29/13,03:43:51 AM,66,73
8,06/30/13,04:43:51 AM,66,74
11,06/01/13,05:43:51 AM,67,58
15,06/02/13,06:43:51 AM,66,65
16,06/03/13,07:43:51 AM,67,76
18,06/04/13,08:43:51 AM,69,66
18,06/05/13,09:43:51 AM,68,78
5,06/06/13,10:43:51 AM,68,74
10,06/07/13,11:43:51 AM,67,76
6,06/08/13,12:43:51 PM,68,65
11,06/09/13,01:43:51 PM,69,73
11,06/10/13,02:43:51 PM,68,78
5,06/11/13,03:43:51 PM,66,65
16,06/12/13,04:43:51 PM,69,67
16,06/13/13,05:43:51 PM,69,62
16,06/14/13,06:43:51 PM,66,71
3,06/15/13,07:43:51 PM,66,66
11,06/16/13,08:43:51 PM,69,77
7,06/17/13,09:43:51 PM,67,80
9,06/18/13,10:43:51 PM,70,73
1,06/19/13,11:43:51 PM,65,60
4,06/20/13,12:13:20 AM,68,63
11,06/21/13,01:13:20 AM,65,71
20,06/22/13,02:13:20 AM,70,59
4,06/23/13,03:13:20 AM,67,69
11,06/24/13,04:13:20 AM,70,71
9,06/25/13,05:13:20 AM,67,73
2,06/26/13,06:13:20 AM,69,75
2,06/27/13,07:13:20 AM,68,65
5,06/28/13,08:13:20 AM,68,78
1,06/29/13,09:13:20 AM,66,71
4,06/30/13,10:13:20 AM,68,61
10,06/01/13,11:13:20 AM,70,58
12,06/02/13,12:13:20 PM,66,73
4,06/03/13,01:13:20 PM,65,70
4,06/04/13,02:13:20 PM,70,76
8,06/05/13,03:13:20 PM,66,56
11,06/06/13,04:13:20 PM,66,75
12,06/07/13,05:13:20 PM,69,76
20,06/08/13,06:13:20 PM,65,66
7,06/09/13,07:13:20 PM,65,72
18,06/10/13,08:13:20 PM,69,75
19,06/11/13,09:13:20 PM,65,72
12,06/12/13,10:13:20 PM,65,80
6,06/13/13,11:13:20 PM,70,63
2,06/14/13,12:33:07 AM,66,77
20,06/15/13,01:33:07 AM,68,66
11,06/16/13,02:33:07 AM,69,59
2,06/17/13,03:33:07 AM,70,59
3,06/18/13,04:33:07 AM,69,75
2,06/19/13,05:33:07 AM,65,80
6,06/20/13,06:33:07 AM,68,68
19,06/21/13,07:33:07 AM,68,59
10,06/22/13,08:33:07 AM,70,55
17,06/23/13,09:33:07 AM,67,68
17,06/24/13,10:33:07 AM,65,64
20,06/25/13,11:33:07 AM,68,61
10,06/26/13,12:33:07 PM,66,71
14,06/27/13,01:33:07 PM,69,59
13,06/28/13,02:33:07 PM,66,80
20,06/29/13,03:33:07 PM,67,76
17,06/30/13,04:33:07 PM,70,61
1,06/01/13,05:33:07 PM,66,77
11,06/02/13,06:33:07 PM,68,72
1,06/03/13,07:33:07 PM,66,55
4,06/04/13,08:33:07 PM,69,65
6,06/05/13,09:33:07 PM,66,60
7,06/06/13,10:33:07 PM,68,65
7,06/07/13,11:33:07 PM,70,77
19,06/08/13,12:00:01 AM,70,65
4,06/09/13,01:00:01 AM,65,57
18,06/10/13,02:00:01 AM,66,55
3,06/11/13,03:00:01 AM,69,56
11,06/12/13,04:00:01 AM,67,55
11,06/13/13,05:00:01 AM,66,63
12,06/14/13,06:00:01 AM,67,66
18,06/15/13,07:00:01 AM,68,75
8,06/16/13,08:00:01 AM,66,60
1,06/17/13,09:00:01 AM,66,80
4,06/18/13,10:00:01 AM,70,68
9,06/19/13,11:00:01 AM,68,74
17,06/20/13,12:00:01 PM,67,66
16,06/21/13,01:00:01 PM,68,66
13,06/22/13,02:00:01 PM,68,68
4,06/23/13,03:00:01 PM,68,75
4,06/24/13,04:00:01 PM,68,69
4,06/25/13,05:00:01 PM,70,75
8,06/26/13,06:00:01 PM,66,66
10,06/27/13,07:00:01 PM,70,58
14,06/28/13,08:00:01 PM,65,56
2,06/29/13,09:00:01 PM,69,58
3,06/30/13,10:00:01 PM,67,72
15,06/01/13,11:00:01 PM,70,60
13,06/02/13,12:13:19 AM,69,61
10,06/03/13,01:13:19 AM,68,72
3,06/04/13,02:13:19 AM,65,63
17,06/05/13,03:13:19 AM,65,60
13,06/06/13,04:13:19 AM,69,78
4,06/07/13,05:13:19 AM,69,73
13,06/08/13,06:13:19 AM,69,60
1,06/09/13,07:13:19 AM,69,77
3,06/10/13,08:13:19 AM,65,62
12,06/11/13,09:13:19 AM,67,62
18,06/12/13,10:13:19 AM,66,58
19,06/13/13,11:13:19 AM,65,79
18,06/14/13,12:13:19 PM,69,75
1,06/15/13,01:13:19 PM,69,60
5,06/16/13,02:13:19 PM,67,74
9,06/17/13,03:13:19 PM,70,70
13,06/18/13,04:13:19 PM,67,69
11,06/19/13,05:13:19 PM,69,69
16,06/20/13,06:13:19 PM,68,67
14,06/21/13,07:13:19 PM,69,64
4,06/22/13,08:13:19 PM,70,58
16,06/23/13,09:13:19 PM,65,67
9,06/24/13,10:13:19 PM,65,64
8,06/25/13,11:13:19 PM,70,74
18,06/26/13,12:43:51 AM,70,78
10,06/27/13,01:43:51 AM,65,63
20,06/28/13,02:43:51 AM,65,57
2,06/29/13,03:43:51 AM,69,70
7,06/30/13,04:43:51 AM,65,74
6,06/01/13,05:43:51 AM,68,56
6,06/02/13,06:43:51 AM,69,68
1,06/03/13,07:43:51 AM,66,72
11,06/04/13,08:43:51 AM,68,66
13,06/05/13,09:43:51 AM,66,55
14,06/06/13,10:43:51 AM,67,56
20,06/07/13,11:43:51 AM,65,56
16,06/08/13,12:43:51 PM,67,59
10,06/09/13,01:43:51 PM,70,61
20,06/10/13,02:43:51 PM,68,63
12,06/11/13,03:43:51 PM,68,68
6,06/12/13,04:43:51 PM,66,69
1,06/13/13,05:43:51 PM,69,74
12,06/14/13,06:43:51 PM,66,68
7,06/15/13,07:43:51 PM,70,61
16,06/16/13,08:43:51 PM,66,77
12,06/17/13,09:43:51 PM,70,59
6,06/18/13,10:43:51 PM,68,68
12,06/19/13,11:43:51 PM,70,74
10,06/20/13,12:13:20 AM,70,77
2,06/21/13,01:13:20 AM,66,63
8,06/22/13,02:13:20 AM,66,75
1,06/23/13,03:13:20 AM,70,74
14,06/24/13,04:13:20 AM,69,57
8,06/25/13,05:13:20 AM,70,72
18,06/26/13,06:13:20 AM,66,75
16,06/27/13,07:13:20 AM,67,69
6,06/28/13,08:13:20 AM,67,76
18,06/29/13,09:13:20 AM,69,59
7,06/30/13,10:13:20 AM,65,66
19,06/01/13,11:13:20 AM,68,62
18,06/02/13,12:13:20 PM,67,69
17,06/03/13,01:13:20 PM,68,78
10,06/04/13,02:13:20 PM,69,80
6,06/05/13,03:13:20 PM,68,59
15,06/06/13,04:13:20 PM,68,60
6,06/07/13,05:13:20 PM,65,66
5,06/08/13,06:13:20 PM,70,57
8,06/09/13,07:13:20 PM,66,73
7,06/10/13,08:13:20 PM,69,67
17,06/11/13,09:13:20 PM,67,65
15,06/12/13,10:13:20 PM,66,78
11,06/13/13,11:13:20 PM,69,75
3,06/14/13,12:33:07 AM,67,78
7,06/15/13,01:33:07 AM,68,69
15,06/16/13,02:33:07 AM,66,63
10,06/17/13,03:33:07 AM,66,70
18,06/18/13,04:33:07 AM,66,71
8,06/19/13,05:33:07 AM,66,66
4,06/20/13,06:33:07 AM,70,59
3,06/21/13,07:33:07 AM,69,67
12,06/22/13,08:33:07 AM,70,79
13,06/23/13,09:33:07 AM,70,77
8,06/24/13,10:33:07 AM,67,76
7,06/25/13,11:33:07 AM,68,63
6,06/26/13,12:33:07 PM,69,64
12,06/27/13,01:33:07 PM,69,71
12,06/28/13,02:33:07 PM,67,65
12,06/29/13,03:33:07 PM,65,59
5,06/30/13,04:33:07 PM,68,68
1,06/01/13,05:33:07 PM,67,55
5,06/02/13,06:33:07 PM,65,72
12,06/03/13,07:33:07 PM,66,71
6,06/04/13,08:33:07 PM,69,62
17,06/05/13,09:33:07 PM,67,76
2,06/06/13,10:33:07 PM,66,68
2,06/07/13,11:33:07 PM,70,64
12,06/08/13,12:45:56 AM,67,80
7,06/09/13,01:45:56 AM,65,72
8,06/10/13,02:45:56 AM,70,57
10,06/11/13,03:45:56 AM,67,61
10,06/12/13,04:45:56 AM,65,76
2,06/13/13,05:45:56 AM,67,55
6,06/14/13,06:45:56 AM,68,65
4,06/15/13,07:45:56 AM,67,61
6,06/16/13,08:45:56 AM,69,76
13,06/17/13,09:45:56 AM,69,79
5,06/18/13,10:45:56 AM,65,64
15,06/19/13,11:45:56 AM,65,80
17,06/20/13,12:45:56 PM,65,57
7,06/21/13,01:45:56 PM,69,77
16,06/22/13,02:45:56 PM,67,77
4,06/23/13,03:45:56 PM,70,56
13,06/24/13,04:45:56 PM,70,67
4,06/25/13,05:45:56 PM,68,76
7,06/26/13,06:45:56 PM,67,63
4,06/27/13,07:45:56 PM,68,66
13,06/28/13,08:45:56 PM,68,79
2,06/29/13,09:45:56 PM,70,77
5,06/30/13,10:45:56 PM,68,56
10,06/01/13,11:45:56 PM,67,79
10,06/02/13,12:45:56 AM,67,61
10,06/03/13,01:45:56 AM,69,61
20,06/04/13,02:45:56 AM,70,80
1,06/05/13,03:45:56 AM,69,70
12,06/06/13,04:45:56 AM,68,70
3,06/07/13,05:45:56 AM,70,56
11,06/08/13,06:45:56 AM,69,65
11,06/09/13,07:45:56 AM,65,76
13,06/10/13,08:45:56 AM,68,65
18,06/11/13,09:45:56 AM,65,59
15,06/12/13,10:45:56 AM,65,75
4,06/13/13,11:45:56 AM,70,69
12,06/14/13,12:45:56 PM,70,71
15,06/15/13,01:45:56 PM,69,80
6,06/16/13,02:45:56 PM,68,58
13,06/17/13,03:45:56 PM,68,75
5,06/18/13,04:45:56 PM,66,78
19,06/19/13,05:45:56 PM,69,61
5,06/20/13,06:45:56 PM,65,56
9,06/21/13,07:45:56 PM,68,69
11,06/22/13,08:45:56 PM,69,65
7,06/23/13,09:45:56 PM,65,63
7,06/24/13,10:45:56 PM,66,61
8,06/25/13,11:45:56 PM,69,69
19,06/26/13,12:45:56 AM,70,56
16,06/27/13,01:45:56 AM,70,75
11,06/28/13,02:45:56 AM,70,79
4,06/29/13,03:45:56 AM,70,79
19,06/30/13,04:45:56 AM,67,79
16,06/01/13,05:45:56 AM,65,76
14,06/02/13,06:45:56 AM,67,77
11,06/03/13,07:45:56 AM,66,71
17,06/04/13,08:45:56 AM,65,64
15,06/05/13,09:45:56 AM,67,60
11,06/06/13,10:45:56 AM,67,68
17,06/07/13,11:45:56 AM,70,77
4,06/08/13,12:45:56 PM,67,72
7,06/09/13,01:45:56 PM,65,63
5,06/10/13,02:45:56 PM,70,55
7,06/11/13,03:45:56 PM,69,80
5,06/12/13,04:45:56 PM,68,57
17,06/13/13,05:45:56 PM,70,61
17,06/14/13,06:45:56 PM,65,66
16,06/15/13,12:00:01 AM,65,65
11,06/16/13,01:00:01 AM,65,55
14,06/17/13,02:00:01 AM,65,63
10,06/18/13,03:00:01 AM,66,69
10,06/19/13,04:00:01 AM,67,71
11,06/20/13,05:00:01 AM,70,70
19,06/21/13,06:00:01 AM,67,71
18,06/22/13,07:00:01 AM,67,62
12,06/23/13,08:00:01 AM,70,79
13,06/24/13,09:00:01 AM,69,58
20,06/25/13,10:00:01 AM,65,60
12,06/26/13,11:00:01 AM,70,70
20,06/27/13,12:00:01 PM,67,58
8,06/28/13,01:00:01 PM,69,75
4,06/29/13,02:00:01 PM,68,70
20,06/30/13,03:00:01 PM,66,64
16,06/01/13,04:00:01 PM,67,61
6,06/02/13,05:00:01 PM,66,70
4,06/03/13,06:00:01 PM,68,75
19,06/04/13,07:00:01 PM,69,65
16,06/05/13,08:00:01 PM,65,72
2,06/06/13,09:00:01 PM,69,68
5,06/07/13,10:00:01 PM,67,58
17,06/08/13,11:00:01 PM,69,59
10,06/09/13,12:13:19 AM,70,72
16,06/10/13,01:13:19 AM,66,59
19,06/11/13,02:13:19 AM,65,62
3,06/12/13,03:13:19 AM,69,66
5,06/13/13,04:13:19 AM,66,72
6,06/14/13,05:13:19 AM,66,67
16,06/15/13,06:13:19 AM,65,71
16,06/16/13,07:13:19 AM,70,79
18,06/17/13,08:13:19 AM,70,73
3,06/18/13,09:13:19 AM,69,57
12,06/19/13,10:13:19 AM,65,58
17,06/20/13,11:13:19 AM,67,74
15,06/21/13,12:13:19 PM,69,80
10,06/22/13,01:13:19 PM,65,69
11,06/23/13,02:13:19 PM,65,64
1,06/24/13,03:13:19 PM,70,80
1,06/25/13,04:13:19 PM,69,75
14,06/26/13,05:13:19 PM,66,78
3,06/27/13,06:13:19 PM,68,63
18,06/28/13,07:13:19 PM,65,75
16,06/29/13,08:13:19 PM,70,75
12,06/30/13,09:13:19 PM,65,62
18,06/01/13,10:13:19 PM,65,67
8,06/02/13,11:13:19 PM,68,65
11,06/03/13,12:43:51 AM,69,63
8,06/04/13,01:43:51 AM,70,64
5,06/05/13,02:43:51 AM,69,76
5,06/06/13,03:43:51 AM,68,73
9,06/07/13,04:43:51 AM,66,64
17,06/08/13,05:43:51 AM,67,75
17,06/09/13,06:43:51 AM,67,79
16,06/10/13,07:43:51 AM,66,70
1,06/11/13,08:43:51 AM,67,65
10,06/12/13,09:43:51 AM,66,73
16,06/13/13,10:43:51 AM,65,77
7,06/14/13,11:43:51 AM,67,79
15,06/15/13,12:43:51 PM,70,77
15,06/16/13,01:43:51 PM,68,69
10,06/17/13,02:43:51 PM,65,69
12,06/18/13,03:43:51 PM,68,64
2,06/19/13,04:43:51 PM,69,57
15,06/20/13,05:43:51 PM,68,77
6,06/21/13,06:43:51 PM,65,73
10,06/22/13,07:43:51 PM,66,69
18,06/23/13,08:43:51 PM,67,76
4,06/24/13,09:43:51 PM,68,74
1,06/25/13,10:43:51 PM,68,56
10,06/26/13,11:43:51 PM,70,67
2,06/27/13,12:13:20 AM,70,79
13,06/28/13,01:13:20 AM,65,61
7,06/29/13,02:13:20 AM,68,72
14,06/30/13,03:13:20 AM,68,68
1,06/01/13,04:13:20 AM,65,62
15,06/02/13,05:13:20 AM,69,63
4,06/03/13,06:13:20 AM,65,69
17,06/04/13,07:13:20 AM,66,59
19,06/05/13,08:13:20 AM,68,59
16,06/06/13,09:13:20 AM,65,61
3,06/07/13,10:13:20 AM,67,57
6,06/08/13,11:13:20 AM,67,78
13,06/09/13,12:13:20 PM,69,68
18,06/10/13,01:13:20 PM,70,61
3,06/11/13,02:13:20 PM,70,55
20,06/12/13,03:13:20 PM,69,65
1,06/13/13,04:13:20 PM,65,80
12,06/14/13,05:13:20 PM,65,56
15,06/15/13,06:13:20 PM,70,62
17,06/16/13,07:13:20 PM,68,62
1,06/17/13,08:13:20 PM,67,71
7,06/18/13,09:13:20 PM,65,80
12,06/19/13,10:13:20 PM,65,66
8,06/20/13,11:13:20 PM,69,56
10,06/21/13,12:33:07 AM,66,68
9,06/22/13,01:33:07 AM,66,69
12,06/23/13,02:33:07 AM,67,65
4,06/24/13,03:33:07 AM,65,74
7,06/25/13,04:33:07 AM,70,75
7,06/26/13,05:33:07 AM,68,69
2,06/27/13,06:33:07 AM,70,75
16,06/28/13,07:33:07 AM,65,64
14,06/29/13,08:33:07 AM,66,57
1,06/30/13,09:33:07 AM,69,63
3,06/01/13,10:33:07 AM,67,71
17,06/02/13,11:33:07 AM,65,56
4,06/03/13,12:33:07 PM,70,60
13,06/04/13,01:33:07 PM,67,70
8,06/05/13,02:33:07 PM,70,70
15,06/06/13,03:33:07 PM,69,72
20,06/07/13,04:33:07 PM,70,60
9,06/08/13,05:33:07 PM,69,76
15,06/09/13,06:33:07 PM,66,64
16,06/10/13,07:33:07 PM,66,65
13,06/11/13,08:33:07 PM,66,56
4,06/12/13,09:33:07 PM,67,61
13,06/13/13,10:33:07 PM,65,71
17,06/14/13,11:33:07 PM,70,56
17,06/15/13,12:00:01 AM,67,60
13,06/16/13,01:00:01 AM,67,78
9,06/17/13,02:00:01 AM,70,59
2,06/18/13,03:00:01 AM,65,63
4,06/19/13,04:00:01 AM,67,75
15,06/20/13,05:00:01 AM,68,72
7,06/21/13,06:00:01 AM,65,69
9,06/22/13,07:00:01 AM,70,70
18,06/23/13,08:00:01 AM,68,56
19,06/24/13,09:00:01 AM,65,77
1,06/25/13,10:00:01 AM,65,57
19,06/26/13,11:00:01 AM,65,59
9,06/27/13,12:00:01 PM,70,70
18,06/28/13,01:00:01 PM,69,56
10,06/29/13,02:00:01 PM,67,62
5,06/30/13,03:00:01 PM,69,79
2,06/01/13,04:00:01 PM,69,75
20,06/02/13,05:00:01 PM,67,64
12,06/03/13,06:00:01 PM,67,71
13,06/04/13,07:00:01 PM,65,63
7,06/05/13,08:00:01 PM,69,74
17,06/06/13,09:00:01 PM,65,79
14,06/07/13,10:00:01 PM,68,63
13,06/08/13,11:00:01 PM,66,67
4,06/09/13,12:13:19 AM,65,78
19,06/10/13,01:13:19 AM,67,67
16,06/11/13,02:13:19 AM,66,64
18,06/12/13,03:13:19 AM,65,69
1,06/13/13,04:13:19 AM,65,78
4,06/14/13,05:13:19 AM,68,62
11,06/15/13,06:13:19 AM,66,67
16,06/16/13,07:13:19 AM,65,76
7,06/17/13,08:13:19 AM,68,65
12,06/18/13,09:13:19 AM,69,68
13,06/19/13,10:13:19 AM,68,55
4,06/20/13,11:13:19 AM,65,60
6,06/21/13,12:13:19 PM,65,80
19,06/22/13,01:13:19 PM,68,66
13,06/23/13,02:13:19 PM,65,66
6,06/24/13,03:13:19 PM,70,58
19,06/25/13,04:13:19 PM,68,80
6,06/26/13,05:13:19 PM,70,77
3,06/27/13,06:13:19 PM,69,76
13,06/28/13,07:13:19 PM,66,75
1,06/29/13,08:13:19 PM,66,66
7,06/30/13,09:13:19 PM,68,64
1,06/01/13,10:13:19 PM,69,59
13,06/02/13,11:13:19 PM,70,72
12,06/03/13,12:43:51 AM,65,59
14,06/04/13,01:43:51 AM,65,57
5,06/05/13,02:43:51 AM,70,79
19,06/06/13,03:43:51 AM,70,78
14,06/07/13,04:43:51 AM,70,76
10,06/08/13,05:43:51 AM,69,72
12,06/09/13,06:43:51 AM,69,69
15,06/10/13,07:43:51 AM,65,63
16,06/11/13,08:43:51 AM,70,80
14,06/12/13,09:43:51 AM,67,56
20,06/13/13,10:43:51 AM,69,66
3,06/14/13,11:43:51 AM,69,58
5,06/15/13,12:43:51 PM,65,67
8,06/16/13,01:43:51 PM,66,75
3,06/17/13,02:43:51 PM,70,64
6,06/18/13,03:43:51 PM,68,72
3,06/19/13,04:43:51 PM,67,67
2,06/20/13,05:43:51 PM,67,69
16,06/21/13,06:43:51 PM,69,60
15,06/22/13,07:43:51 PM,65,74
4,06/23/13,08:43:51 PM,69,80
9,06/24/13,09:43:51 PM,69,58
16,06/25/13,10:43:51 PM,70,62
7,06/26/13,11:43:51 PM,66,69
9,06/27/13,12:13:20 AM,66,74
11,06/28/13,01:13:20 AM,65,66
3,06/29/13,02:13:20 AM,68,64
3,06/30/13,03:13:20 AM,67,68
11,06/01/13,04:13:20 AM,68,64
3,06/02/13,05:13:20 AM,70,63
12,06/03/13,06:13:20 AM,70,63
17,06/04/13,07:13:20 AM,68,79
5,06/05/13,08:13:20 AM,67,56
9,06/06/13,09:13:20 AM,70,76
16,06/07/13,10:13:20 AM,70,77
18,06/08/13,11:13:20 AM,68,73
10,06/09/13,12:13:20 PM,70,62
8,06/10/13,01:13:20 PM,66,71
10,06/11/13,02:13:20 PM,70,59
4,06/12/13,03:13:20 PM,68,64
8,06/13/13,04:13:20 PM,67,72
17,06/14/13,05:13:20 PM,70,78
12,06/15/13,06:13:20 PM,68,69
10,06/16/13,07:13:20 PM,65,70
12,06/17/13,08:13:20 PM,65,72
3,06/18/13,09:13:20 PM,70,63
13,06/19/13,10:13:20 PM,67,77
14,06/20/13,11:13:20 PM,69,65
4,06/21/13,12:33:07 AM,65,71
3,06/22/13,01:33:07 AM,66,64
16,06/23/13,02:33:07 AM,65,75
18,06/24/13,03:33:07 AM,70,58
10,06/25/13,04:33:07 AM,68,62
6,06/26/13,05:33:07 AM,65,79
20,06/27/13,06:33:07 AM,65,57
13,06/28/13,07:33:07 AM,67,63
14,06/29/13,08:33:07 AM,66,61
18,06/30/13,09:33:07 AM,68,78
15,06/01/13,10:33:07 AM,66,78
1,06/02/13,11:33:07 AM,66,62
4,06/03/13,12:33:07 PM,70,72
2,06/04/13,01:33:07 PM,67,77
12,06/05/13,02:33:07 PM,68,69
7,06/06/13,03:33:07 PM,66,80
17,06/07/13,04:33:07 PM,67,76
7,06/08/13,05:33:07 PM,65,74
10,06/09/13,06:33:07 PM,67,60
