Date,Time,TargetTemp,ActualTemp,BuildingID
6/25/13,11:33:07,70,69,19
6/26/13,12:33:07,69,71,13
6/27/13,13:33:07,66,66,18
6/28/13,14:33:07,70,78,2
6/29/13,15:33:07,70,68,16
6/30/13,16:33:07,65,65,14
6/1/13,17:33:07,69,69,3
6/2/13,18:33:07,68,56,2
6/3/13,19:33:07,65,66,9
6/4/13,20:33:07,69,57,18
6/5/13,21:33:07,65,66,7
6/6/13,22:33:07,67,56,6
6/7/13,23:33:07,67,76,5
6/8/13,0:00:01,65,79,4
6/9/13,1:00:01,70,80,6
6/10/13,2:00:01,69,70,16
6/11/13,3:00:01,65,64,16
6/12/13,4:00:01,69,61,12
6/13/13,5:00:01,68,68,7
6/14/13,6:00:01,66,56,9
6/15/13,7:00:01,68,63,6
6/16/13,8:00:01,67,56,12
6/17/13,9:00:01,69,66,3
6/18/13,10:00:01,65,68,1
6/19/13,11:00:01,70,63,8
6/20/13,12:00:01,66,79,3
6/21/13,13:00:01,65,80,17
6/22/13,14:00:01,66,71,7
6/23/13,15:00:01,67,71,18
6/24/13,16:00:01,66,74,13
6/25/13,17:00:01,66,63,20
6/26/13,18:00:01,65,57,2
6/27/13,19:00:01,67,56,18
6/28/13,20:00:01,66,62,15
6/29/13,21:00:01,68,67,9
6/30/13,22:00:01,65,65,1
6/1/13,23:00:01,67,80,14
6/2/13,0:13:19,66,76,4
6/3/13,1:13:19,69,70,1
6/4/13,2:13:19,70,68,15
6/5/13,3:13:19,67,77,19
6/6/13,4:13:19,67,58,18
6/7/13,5:13:19,70,60,2
6/8/13,6:13:19,67,64,16
6/9/13,7:13:19,67,65,18
6/10/13,8:13:19,70,63,4
6/11/13,9:13:19,68,73,13
6/12/13,10:13:19,68,65,9
6/13/13,11:13:19,66,63,10
6/14/13,12:13:19,70,76,2
6/15/13,13:13:19,65,68,6
6/16/13,14:13:19,65,77,7
6/17/13,15:13:19,67,79,9
6/18/13,16:13:19,65,56,4
6/19/13,17:13:19,69,67,1
6/20/13,18:13:19,66,57,13
6/21/13,19:13:19,66,75,10
6/22/13,20:13:19,69,77,3
6/23/13,21:13:19,68,76,6
6/24/13,22:13:19,65,62,19
6/25/13,23:13:19,66,73,18
6/26/13,0:43:51,70,66,11
6/27/13,1:43:51,65,79,15
6/28/13,2:43:51,68,67,12
6/29/13,3:43:51,66,73,20
6/30/13,4:43:51,66,74,8
6/1/13,5:43:51,67,58,11
6/2/13,6:43:51,66,65,15
6/3/13,7:43:51,67,76,16
6/4/13,8:43:51,69,66,18
6/5/13,9:43:51,68,78,18
6/6/13,10:43:51,68,74,5
6/7/13,11:43:51,67,76,10
6/8/13,12:43:51,68,65,6
6/9/13,13:43:51,69,73,11
6/10/13,14:43:51,68,78,11
6/11/13,15:43:51,66,65,5
6/12/13,16:43:51,69,67,16
6/13/13,17:43:51,69,62,16
6/14/13,18:43:51,66,71,16
6/15/13,19:43:51,66,66,3
6/16/13,20:43:51,69,77,11
6/17/13,21:43:51,67,80,7
6/18/13,22:43:51,70,73,9
6/19/13,23:43:51,65,60,1
6/20/13,0:13:20,68,63,4
6/21/13,1:13:20,65,71,11
6/22/13,2:13:20,70,59,20
6/23/13,3:13:20,67,69,4
6/24/13,4:13:20,70,71,11
6/25/13,5:13:20,67,73,9
6/26/13,6:13:20,69,75,2
6/27/13,7:13:20,68,65,2
6/28/13,8:13:20,68,78,5
6/29/13,9:13:20,66,71,1
6/30/13,10:13:20,68,61,4
6/1/13,11:13:20,70,58,10
6/2/13,12:13:20,66,73,12
6/3/13,13:13:20,65,70,4
6/4/13,14:13:20,70,76,4
6/5/13,15:13:20,66,56,8
6/6/13,16:13:20,66,75,11
6/7/13,17:13:20,69,76,12
6/8/13,18:13:20,65,66,20
6/9/13,19:13:20,65,72,7
6/10/13,20:13:20,69,75,18
6/11/13,21:13:20,65,72,19
6/12/13,22:13:20,65,80,12
6/13/13,23:13:20,70,63,6
6/14/13,0:33:07,66,77,2
6/15/13,1:33:07,68,66,20
6/16/13,2:33:07,69,59,11
6/17/13,3:33:07,70,59,2
6/18/13,4:33:07,69,75,3
6/19/13,5:33:07,65,80,2
6/20/13,6:33:07,68,68,6
6/21/13,7:33:07,68,59,19
6/22/13,8:33:07,70,55,10
6/23/13,9:33:07,67,68,17
6/24/13,10:33:07,65,64,17
6/25/13,11:33:07,68,61,20
6/26/13,12:33:07,66,71,10
6/27/13,13:33:07,69,59,14
6/28/13,14:33:07,66,80,13
6/29/13,15:33:07,67,76,20
6/30/13,16:33:07,70,61,17
6/1/13,17:33:07,66,77,1
6/2/13,18:33:07,68,72,11
6/3/13,19:33:07,66,55,1
6/4/13,20:33:07,69,65,4
6/5/13,21:33:07,66,60,6
6/6/13,22:33:07,68,65,7
6/7/13,23:33:07,70,77,7
6/8/13,0:00:01,70,65,19
6/9/13,1:00:01,65,57,4
6/10/13,2:00:01,66,55,18
6/11/13,3:00:01,69,56,3
6/12/13,4:00:01,67,55,11
6/13/13,5:00:01,66,63,11
6/14/13,6:00:01,67,66,12
6/15/13,7:00:01,68,75,18
6/16/13,8:00:01,66,60,8
6/17/13,9:00:01,66,80,1
6/18/13,10:00:01,70,68,4
6/19/13,11:00:01,68,74,9
6/20/13,12:00:01,67,66,17
6/21/13,13:00:01,68,66,16
6/22/13,14:00:01,68,68,13
6/23/13,15:00:01,68,75,4
6/24/13,16:00:01,68,69,4
6/25/13,17:00:01,70,75,4
6/26/13,18:00:01,66,66,8
6/27/13,19:00:01,70,58,10
6/28/13,20:00:01,65,56,14
6/29/13,21:00:01,69,58,2
6/30/13,22:00:01,67,72,3
6/1/13,23:00:01,70,60,15
6/2/13,0:13:19,69,61,13
6/3/13,1:13:19,68,72,10
6/4/13,2:13:19,65,63,3
6/5/13,3:13:19,65,60,17
6/6/13,4:13:19,69,78,13
6/7/13,5:13:19,69,73,4
6/8/13,6:13:19,69,60,13
6/9/13,7:13:19,69,77,1
6/10/13,8:13:19,65,62,3
6/11/13,9:13:19,67,62,12
6/12/13,10:13:19,66,58,18
6/13/13,11:13:19,65,79,19
6/14/13,12:13:19,69,75,18
6/15/13,13:13:19,69,60,1
6/16/13,14:13:19,67,74,5
6/17/13,15:13:19,70,70,9
6/18/13,16:13:19,67,69,13
6/19/13,17:13:19,69,69,11
6/20/13,18:13:19,68,67,16
6/21/13,19:13:19,69,64,14
6/22/13,20:13:19,70,58,4
6/23/13,21:13:19,65,67,16
6/24/13,22:13:19,65,64,9
6/25/13,23:13:19,70,74,8
6/26/13,0:43:51,70,78,18
6/27/13,1:43:51,65,63,10
6/28/13,2:43:51,65,57,20
6/29/13,3:43:51,69,70,2
6/30/13,4:43:51,65,74,7
6/1/13,5:43:51,68,56,6
6/2/13,6:43:51,69,68,6
6/3/13,7:43:51,66,72,1
6/4/13,8:43:51,68,66,11
6/5/13,9:43:51,66,55,13
6/6/13,10:43:51,67,56,14
6/7/13,11:43:51,65,56,20
6/8/13,12:43:51,67,59,16
6/9/13,13:43:51,70,61,10
6/10/13,14:43:51,68,63,20
6/11/13,15:43:51,68,68,12
6/12/13,16:43:51,66,69,6
6/13/13,17:43:51,69,74,1
6/14/13,18:43:51,66,68,12
6/15/13,19:43:51,70,61,7
6/16/13,20:43:51,66,77,16
6/17/13,21:43:51,70,59,12
6/18/13,22:43:51,68,68,6
6/19/13,23:43:51,70,74,12
6/20/13,0:13:20,70,77,10
6/21/13,1:13:20,66,63,2
6/22/13,2:13:20,66,75,8
6/23/13,3:13:20,70,74,1
6/24/13,4:13:20,69,57,14
6/25/13,5:13:20,70,72,8
6/26/13,6:13:20,66,75,18
6/27/13,7:13:20,67,69,16
6/28/13,8:13:20,67,76,6
6/29/13,9:13:20,69,59,18
6/30/13,10:13:20,65,66,7
6/1/13,11:13:20,68,62,19
6/2/13,12:13:20,67,69,18
6/3/13,13:13:20,68,78,17
6/4/13,14:13:20,69,80,10
6/5/13,15:13:20,68,59,6
6/6/13,16:13:20,68,60,15
6/7/13,17:13:20,65,66,6
6/8/13,18:13:20,70,57,5
6/9/13,19:13:20,66,73,8
6/10/13,20:13:20,69,67,7
6/11/13,21:13:20,67,65,17
6/12/13,22:13:20,66,78,15
6/13/13,23:13:20,69,75,11
6/14/13,0:33:07,67,78,3
6/15/13,1:33:07,68,69,7
6/16/13,2:33:07,66,63,15
6/17/13,3:33:07,66,70,10
6/18/13,4:33:07,66,71,18
6/19/13,5:33:07,66,66,8
6/20/13,6:33:07,70,59,4
6/21/13,7:33:07,69,67,3
6/22/13,8:33:07,70,79,12
6/23/13,9:33:07,70,77,13
6/24/13,10:33:07,67,76,8
6/25/13,11:33:07,68,63,7
6/26/13,12:33:07,69,64,6
6/27/13,13:33:07,69,71,12
6/28/13,14:33:07,67,65,12
6/29/13,15:33:07,65,59,12
6/30/13,16:33:07,68,68,5
6/1/13,17:33:07,67,55,1
6/2/13,18:33:07,65,72,5
6/3/13,19:33:07,66,71,12
6/4/13,20:33:07,69,62,6
6/5/13,21:33:07,67,76,17
6/6/13,22:33:07,66,68,2
6/7/13,23:33:07,70,64,2
6/8/13,0:45:56,67,80,12
6/9/13,1:45:56,65,72,7
6/10/13,2:45:56,70,57,8
6/11/13,3:45:56,67,61,10
6/12/13,4:45:56,65,76,10
6/13/13,5:45:56,67,55,2
6/14/13,6:45:56,68,65,6
6/15/13,7:45:56,67,61,4
6/16/13,8:45:56,69,76,6
6/17/13,9:45:56,69,79,13
6/18/13,10:45:56,65,64,5
6/19/13,11:45:56,65,80,15
6/20/13,12:45:56,65,57,17
6/21/13,13:45:56,69,77,7
6/22/13,14:45:56,67,77,16
6/23/13,15:45:56,70,56,4
6/24/13,16:45:56,70,67,13
6/25/13,17:45:56,68,76,4
6/26/13,18:45:56,67,63,7
6/27/13,19:45:56,68,66,4
6/28/13,20:45:56,68,79,13
6/29/13,21:45:56,70,77,2
6/30/13,22:45:56,68,56,5
6/1/13,23:45:56,67,79,10
6/2/13,0:45:56,67,61,10
6/3/13,1:45:56,69,61,10
6/4/13,2:45:56,70,80,20
6/5/13,3:45:56,69,70,1
6/6/13,4:45:56,68,70,12
6/7/13,5:45:56,70,56,3
6/8/13,6:45:56,69,65,11
6/9/13,7:45:56,65,76,11
6/10/13,8:45:56,68,65,13
6/11/13,9:45:56,65,59,18
6/12/13,10:45:56,65,75,15
6/13/13,11:45:56,70,69,4
6/14/13,12:45:56,70,71,12
6/15/13,13:45:56,69,80,15
6/16/13,14:45:56,68,58,6
6/17/13,15:45:56,68,75,13
6/18/13,16:45:56,66,78,5
6/19/13,17:45:56,69,61,19
6/20/13,18:45:56,65,56,5
6/21/13,19:45:56,68,69,9
6/22/13,20:45:56,69,65,11
6/23/13,21:45:56,65,63,7
6/24/13,22:45:56,66,61,7
6/25/13,23:45:56,69,69,8
6/26/13,0:45:56,70,56,19
6/27/13,1:45:56,70,75,16
6/28/13,2:45:56,70,79,11
6/29/13,3:45:56,70,79,4
6/30/13,4:45:56,67,79,19
6/1/13,5:45:56,65,76,16
6/2/13,6:45:56,67,77,14
6/3/13,7:45:56,66,71,11
6/4/13,8:45:56,65,64,17
6/5/13,9:45:56,67,60,15
6/6/13,10:45:56,67,68,11
6/7/13,11:45:56,70,77,17
6/8/13,12:45:56,67,72,4
6/9/13,13:45:56,65,63,7
6/10/13,14:45:56,70,55,5
6/11/13,15:45:56,69,80,7
6/12/13,16:45:56,68,57,5
6/13/13,17:45:56,70,61,17
6/14/13,18:45:56,65,66,17
6/15/13,0:00:01,65,65,16
6/16/13,1:00:01,65,55,11
6/17/13,2:00:01,65,63,14
6/18/13,3:00:01,66,69,10
6/19/13,4:00:01,67,71,10
6/20/13,5:00:01,70,70,11
6/21/13,6:00:01,67,71,19
6/22/13,7:00:01,67,62,18
6/23/13,8:00:01,70,79,12
6/24/13,9:00:01,69,58,13
6/25/13,10:00:01,65,60,20
6/26/13,11:00:01,70,70,12
6/27/13,12:00:01,67,58,20
6/28/13,13:00:01,69,75,8
6/29/13,14:00:01,68,70,4
6/30/13,15:00:01,66,64,20
6/1/13,16:00:01,67,61,16
6/2/13,17:00:01,66,70,6
6/3/13,18:00:01,68,75,4
6/4/13,19:00:01,69,65,19
6/5/13,20:00:01,65,72,16
6/6/13,21:00:01,69,68,2
6/7/13,22:00:01,67,58,5
6/8/13,23:00:01,69,59,17
6/9/13,0:13:19,70,72,10
6/10/13,1:13:19,66,59,16
6/11/13,2:13:19,65,62,19
6/12/13,3:13:19,69,66,3
6/13/13,4:13:19,66,72,5
6/14/13,5:13:19,66,67,6
6/15/13,6:13:19,65,71,16
6/16/13,7:13:19,70,79,16
6/17/13,8:13:19,70,73,18
6/18/13,9:13:19,69,57,3
6/19/13,10:13:19,65,58,12
6/20/13,11:13:19,67,74,17
6/21/13,12:13:19,69,80,15
6/22/13,13:13:19,65,69,10
6/23/13,14:13:19,65,64,11
6/24/13,15:13:19,70,80,1
6/25/13,16:13:19,69,75,1
6/26/13,17:13:19,66,78,14
6/27/13,18:13:19,68,63,3
6/28/13,19:13:19,65,75,18
6/29/13,20:13:19,70,75,16
6/30/13,21:13:19,65,62,12
6/1/13,22:13:19,65,67,18
6/2/13,23:13:19,68,65,8
6/3/13,0:43:51,69,63,11
6/4/13,1:43:51,70,64,8
6/5/13,2:43:51,69,76,5
6/6/13,3:43:51,68,73,5
6/7/13,4:43:51,66,64,9
6/8/13,5:43:51,67,75,17
6/9/13,6:43:51,67,79,17
6/10/13,7:43:51,66,70,16
6/11/13,8:43:51,67,65,1
6/12/13,9:43:51,66,73,10
6/13/13,10:43:51,65,77,16
6/14/13,11:43:51,67,79,7
6/15/13,12:43:51,70,77,15
6/16/13,13:43:51,68,69,15
6/17/13,14:43:51,65,69,10
6/18/13,15:43:51,68,64,12
6/19/13,16:43:51,69,57,2
6/20/13,17:43:51,68,77,15
6/21/13,18:43:51,65,73,6
6/22/13,19:43:51,66,69,10
6/23/13,20:43:51,67,76,18
6/24/13,21:43:51,68,74,4
6/25/13,22:43:51,68,56,1
6/26/13,23:43:51,70,67,10
6/27/13,0:13:20,70,79,2
6/28/13,1:13:20,65,61,13
6/29/13,2:13:20,68,72,7
6/30/13,3:13:20,68,68,14
6/1/13,4:13:20,65,62,1
6/2/13,5:13:20,69,63,15
6/3/13,6:13:20,65,69,4
6/4/13,7:13:20,66,59,17
6/5/13,8:13:20,68,59,19
6/6/13,9:13:20,65,61,16
6/7/13,10:13:20,67,57,3
6/8/13,11:13:20,67,78,6
6/9/13,12:13:20,69,68,13
6/10/13,13:13:20,70,61,18
6/11/13,14:13:20,70,55,3
6/12/13,15:13:20,69,65,20
6/13/13,16:13:20,65,80,1
6/14/13,17:13:20,65,56,12
6/15/13,18:13:20,70,62,15
6/16/13,19:13:20,68,62,17
6/17/13,20:13:20,67,71,1
6/18/13,21:13:20,65,80,7
6/19/13,22:13:20,65,66,12
6/20/13,23:13:20,69,56,8
6/21/13,0:33:07,66,68,10
6/22/13,1:33:07,66,69,9
6/23/13,2:33:07,67,65,12
6/24/13,3:33:07,65,74,4
6/25/13,4:33:07,70,75,7
6/26/13,5:33:07,68,69,7
6/27/13,6:33:07,70,75,2
6/28/13,7:33:07,65,64,16
6/29/13,8:33:07,66,57,14
6/30/13,9:33:07,69,63,1
6/1/13,10:33:07,67,71,3
6/2/13,11:33:07,65,56,17
6/3/13,12:33:07,70,60,4
6/4/13,13:33:07,67,70,13
6/5/13,14:33:07,70,70,8
6/6/13,15:33:07,69,72,15
6/7/13,16:33:07,70,60,20
6/8/13,17:33:07,69,76,9
6/9/13,18:33:07,66,64,15
6/10/13,19:33:07,66,65,16
6/11/13,20:33:07,66,56,13
6/12/13,21:33:07,67,61,4
6/13/13,22:33:07,65,71,13
6/14/13,23:33:07,70,56,17
6/15/13,0:00:01,67,60,17
6/16/13,1:00:01,67,78,13
6/17/13,2:00:01,70,59,9
6/18/13,3:00:01,65,63,2
6/19/13,4:00:01,67,75,4
6/20/13,5:00:01,68,72,15
6/21/13,6:00:01,65,69,7
6/22/13,7:00:01,70,70,9
6/23/13,8:00:01,68,56,18
6/24/13,9:00:01,65,77,19
6/25/13,10:00:01,65,57,1
6/26/13,11:00:01,65,59,19
6/27/13,12:00:01,70,70,9
6/28/13,13:00:01,69,56,18
6/29/13,14:00:01,67,62,10
6/30/13,15:00:01,69,79,5
6/1/13,16:00:01,69,75,2
6/2/13,17:00:01,67,64,20
6/3/13,18:00:01,67,71,12
6/4/13,19:00:01,65,63,13
6/5/13,20:00:01,69,74,7
6/6/13,21:00:01,65,79,17
6/7/13,22:00:01,68,63,14
6/8/13,23:00:01,66,67,13
6/9/13,0:13:19,65,78,4
6/10/13,1:13:19,67,67,19
6/11/13,2:13:19,66,64,16
6/12/13,3:13:19,65,69,18
6/13/13,4:13:19,65,78,1
6/14/13,5:13:19,68,62,4
6/15/13,6:13:19,66,67,11
6/16/13,7:13:19,65,76,16
6/17/13,8:13:19,68,65,7
6/18/13,9:13:19,69,68,12
6/19/13,10:13:19,68,55,13
6/20/13,11:13:19,65,60,4
6/21/13,12:13:19,65,80,6
6/22/13,13:13:19,68,66,19
6/23/13,14:13:19,65,66,13
6/24/13,15:13:19,70,58,6
6/25/13,16:13:19,68,80,19
6/26/13,17:13:19,70,77,6
6/27/13,18:13:19,69,76,3
6/28/13,19:13:19,66,75,13
6/29/13,20:13:19,66,66,1
6/30/13,21:13:19,68,64,7
6/1/13,22:13:19,69,59,1
6/2/13,23:13:19,70,72,13
6/3/13,0:43:51,65,59,12
6/4/13,1:43:51,65,57,14
6/5/13,2:43:51,70,79,5
6/6/13,3:43:51,70,78,19
6/7/13,4:43:51,70,76,14
6/8/13,5:43:51,69,72,10
6/9/13,6:43:51,69,69,12
6/10/13,7:43:51,65,63,15
6/11/13,8:43:51,70,80,16
6/12/13,9:43:51,67,56,14
6/13/13,10:43:51,69,66,20
6/14/13,11:43:51,69,58,3
6/15/13,12:43:51,65,67,5
6/16/13,13:43:51,66,75,8
6/17/13,14:43:51,70,64,3
6/18/13,15:43:51,68,72,6
6/19/13,16:43:51,67,67,3
6/20/13,17:43:51,67,69,2
6/21/13,18:43:51,69,60,16
6/22/13,19:43:51,65,74,15
6/23/13,20:43:51,69,80,4
6/24/13,21:43:51,69,58,9
6/25/13,22:43:51,70,62,16
6/26/13,23:43:51,66,69,7
6/27/13,0:13:20,66,74,9
6/28/13,1:13:20,65,66,11
6/29/13,2:13:20,68,64,3
6/30/13,3:13:20,67,68,3
6/1/13,4:13:20,68,64,11
6/2/13,5:13:20,70,63,3
6/3/13,6:13:20,70,63,12
6/4/13,7:13:20,68,79,17
6/5/13,8:13:20,67,56,5
6/6/13,9:13:20,70,76,9
6/7/13,10:13:20,70,77,16
6/8/13,11:13:20,68,73,18
6/9/13,12:13:20,70,62,10
6/10/13,13:13:20,66,71,8
6/11/13,14:13:20,70,59,10
6/12/13,15:13:20,68,64,4
6/13/13,16:13:20,67,72,8
6/14/13,17:13:20,70,78,17
6/15/13,18:13:20,68,69,12
6/16/13,19:13:20,65,70,10
6/17/13,20:13:20,65,72,12
6/18/13,21:13:20,70,63,3
6/19/13,22:13:20,67,77,13
6/20/13,23:13:20,69,65,14
6/21/13,0:33:07,65,71,4
6/22/13,1:33:07,66,64,3
6/23/13,2:33:07,65,75,16
6/24/13,3:33:07,70,58,18
6/25/13,4:33:07,68,62,10
6/26/13,5:33:07,65,79,6
6/27/13,6:33:07,65,57,20
6/28/13,7:33:07,67,63,13
6/29/13,8:33:07,66,61,14
6/30/13,9:33:07,68,78,18
6/1/13,10:33:07,66,78,15
6/2/13,11:33:07,66,62,1
6/3/13,12:33:07,70,72,4
6/4/13,13:33:07,67,77,2
6/5/13,14:33:07,68,69,12
6/6/13,15:33:07,66,80,7
6/7/13,16:33:07,67,76,17
6/8/13,17:33:07,65,74,7
6/9/13,18:33:07,67,60,10
6/10/13,19:33:07,66,77,10
6/11/13,20:33:07,68,75,13
6/12/13,21:33:07,66,59,20
6/13/13,22:33:07,69,70,8
6/14/13,23:33:07,65,55,5
6/15/13,0:00:01,66,77,12
6/16/13,1:00:01,65,66,1
6/17/13,2:00:01,70,76,12
6/18/13,3:00:01,69,55,5
6/19/13,4:00:01,66,79,9
6/20/13,5:00:01,67,55,6
6/21/13,6:00:01,68,73,4
6/22/13,7:00:01,66,77,6
6/23/13,8:00:01,68,75,8
6/24/13,9:00:01,70,60,7
6/25/13,10:00:01,69,65,12
6/26/13,11:00:01,67,70,17
6/27/13,12:00:01,70,77,10
6/28/13,13:00:01,69,67,12
6/29/13,14:00:01,66,55,19
6/30/13,15:00:01,66,64,1
6/1/13,16:00:01,69,75,14
6/2/13,17:00:01,68,63,1
6/3/13,18:00:01,65,61,15
6/4/13,19:00:01,67,74,18
6/5/13,20:00:01,70,65,8
6/6/13,21:00:01,68,64,3
6/7/13,22:00:01,66,73,12
6/8/13,23:00:01,67,63,5
6/9/13,0:13:19,67,74,11
6/10/13,1:13:19,66,72,4
6/11/13,2:13:19,65,58,15
6/12/13,3:13:19,67,66,17
6/13/13,4:13:19,69,66,10
6/14/13,5:13:19,65,74,2
6/15/13,6:13:19,68,64,1
6/16/13,7:13:19,67,60,15
6/17/13,8:13:19,70,55,2
6/18/13,9:13:19,68,75,18
6/19/13,10:13:19,70,65,6
6/20/13,11:13:19,70,66,9
6/21/13,12:13:19,70,56,16
6/22/13,13:13:19,66,74,14
6/23/13,14:13:19,67,66,15
6/24/13,15:13:19,66,69,5
6/25/13,16:13:19,69,74,11
6/26/13,17:13:19,68,56,5
6/27/13,18:13:19,69,80,20
6/28/13,19:13:19,69,60,15
6/29/13,20:13:19,69,68,16
6/30/13,21:13:19,68,76,4
6/1/13,22:13:19,66,79,20
6/2/13,23:13:19,69,77,18
6/3/13,0:43:51,67,61,13
6/4/13,1:43:51,66,61,6
6/5/13,2:43:51,66,56,10
6/6/13,3:43:51,70,64,17
6/7/13,4:43:51,68,60,6
6/8/13,5:43:51,69,68,2
6/9/13,6:43:51,68,58,2
6/10/13,7:43:51,65,72,12
6/11/13,8:43:51,65,72,2
6/12/13,9:43:51,65,56,16
6/13/13,10:43:51,66,64,16
6/14/13,11:43:51,67,55,6
6/15/13,12:43:51,66,57,10
6/16/13,13:43:51,65,57,18
6/17/13,14:43:51,66,79,4
6/18/13,15:43:51,70,74,1
6/19/13,16:43:51,68,73,3
6/20/13,17:43:51,66,58,15
6/21/13,18:43:51,65,79,9
6/22/13,19:43:51,68,57,6
6/23/13,20:43:51,69,63,18
6/24/13,21:43:51,70,57,11
6/25/13,22:43:51,65,79,2
6/26/13,23:43:51,69,73,17
6/27/13,0:13:20,69,65,3
6/28/13,1:13:20,68,79,1
6/29/13,2:13:20,65,64,11
6/30/13,3:13:20,68,79,20
6/1/13,4:13:20,69,65,8
6/2/13,5:13:20,66,65,6
6/3/13,6:13:20,70,63,11
6/4/13,7:13:20,70,69,12
6/5/13,8:13:20,69,80,6
6/6/13,9:13:20,65,64,7
6/7/13,10:13:20,69,60,16
6/8/13,11:13:20,69,80,5
6/9/13,12:13:20,69,74,8
6/10/13,13:13:20,70,75,14
6/11/13,14:13:20,69,65,5
6/12/13,15:13:20,67,61,16
6/13/13,16:13:20,66,80,19
6/14/13,17:13:20,69,64,10
6/15/13,18:13:20,66,59,5
6/16/13,19:13:20,66,58,6
6/17/13,20:13:20,70,66,12
6/18/13,21:13:20,67,62,11
6/19/13,22:13:20,65,77,19
6/20/13,23:13:20,68,62,3
6/21/13,0:33:07,69,61,4
6/22/13,1:33:07,66,70,16
6/23/13,2:33:07,66,61,11
6/24/13,3:33:07,70,70,5
6/25/13,4:33:07,68,69,18
6/26/13,5:33:07,70,63,5
6/27/13,6:33:07,65,72,3
6/28/13,7:33:07,69,61,3
6/29/13,8:33:07,67,61,10
6/30/13,9:33:07,65,70,15
6/1/13,10:33:07,70,77,19
6/2/13,11:33:07,66,77,2
6/3/13,12:33:07,66,60,15
6/4/13,13:33:07,68,67,16
6/5/13,14:33:07,70,70,20
6/6/13,15:33:07,70,59,2
6/7/13,16:33:07,68,76,4
6/8/13,17:33:07,70,72,1
6/9/13,18:33:07,68,75,11
6/10/13,19:33:07,69,60,3
6/11/13,20:33:07,67,55,14
6/12/13,21:33:07,67,74,19
6/13/13,22:33:07,66,62,13
6/14/13,23:33:07,67,75,16
6/15/13,0:00:01,67,63,5
6/16/13,1:00:01,68,69,1
6/17/13,2:00:01,70,56,5
6/18/13,3:00:01,65,59,11
6/19/13,4:00:01,65,56,13
6/20/13,5:00:01,69,62,19
6/21/13,6:00:01,65,56,15
6/22/13,7:00:01,67,64,17
6/23/13,8:00:01,65,60,6
6/24/13,9:00:01,65,74,4
6/25/13,10:00:01,65,55,20
6/26/13,11:00:01,69,56,13
6/27/13,12:00:01,65,57,2
6/28/13,13:00:01,66,79,14
6/29/13,14:00:01,67,66,13
6/30/13,15:00:01,66,71,15
6/1/13,16:00:01,70,75,19
6/2/13,17:00:01,65,74,20
6/3/13,18:00:01,68,64,13
6/4/13,19:00:01,70,80,16
6/5/13,20:00:01,67,74,1
6/6/13,21:00:01,70,64,1
6/7/13,22:00:01,66,62,9
6/8/13,23:00:01,67,78,3
6/9/13,0:13:19,65,58,20
6/10/13,1:13:19,70,66,13
6/11/13,2:13:19,69,66,7
6/12/13,3:13:19,69,79,13
6/13/13,4:13:19,69,80,15
6/14/13,5:13:19,69,55,7
6/15/13,6:13:19,69,80,8
6/16/13,7:13:19,66,58,19
6/17/13,8:13:19,70,56,19
6/18/13,9:13:19,69,75,15
6/19/13,10:13:19,67,76,4
6/20/13,11:13:19,69,67,6
6/21/13,12:13:19,69,60,13
6/22/13,13:13:19,67,55,3
6/23/13,14:13:19,70,61,11
6/24/13,15:13:19,70,68,5
6/25/13,16:13:19,69,62,8
6/26/13,17:13:19,66,73,13
6/27/13,18:13:19,70,72,4
6/28/13,19:13:19,65,77,3
6/29/13,20:13:19,69,67,7
6/30/13,21:13:19,65,69,14
6/1/13,22:13:19,67,76,9
6/2/13,23:13:19,66,78,11
6/3/13,0:43:51,67,64,8
6/4/13,1:43:51,68,75,4
6/5/13,2:43:51,69,55,11
6/6/13,3:43:51,70,79,7
6/7/13,4:43:51,70,63,17
6/8/13,5:43:51,66,60,12
6/9/13,6:43:51,66,66,5
6/10/13,7:43:51,66,67,15
6/11/13,8:43:51,68,60,5
6/12/13,9:43:51,65,65,3
6/13/13,10:43:51,66,73,11
6/14/13,11:43:51,65,66,18
6/15/13,12:43:51,65,63,10
6/16/13,13:43:51,65,72,20
6/17/13,14:43:51,66,64,3
6/18/13,15:43:51,70,56,3
6/19/13,16:43:51,70,73,9
6/20/13,17:43:51,65,61,16
6/21/13,18:43:51,67,69,16
6/22/13,19:43:51,65,63,3
6/23/13,20:43:51,70,76,11
6/24/13,21:43:51,66,55,7
6/25/13,22:43:51,66,70,15
6/26/13,23:43:51,65,79,14
6/27/13,0:13:20,70,71,8
6/28/13,1:13:20,68,75,2
6/29/13,2:13:20,66,72,15
6/30/13,3:13:20,66,57,11
6/1/13,4:13:20,66,62,19
6/2/13,5:13:20,68,70,2
6/3/13,6:13:20,68,62,10
6/4/13,7:13:20,68,67,2
6/5/13,8:13:20,66,69,4
6/6/13,9:13:20,68,75,10
6/7/13,10:13:20,69,80,18
6/8/13,11:13:20,68,77,15
6/9/13,12:13:20,66,67,5
6/10/13,13:13:20,70,74,20
6/11/13,14:13:20,66,73,2
6/12/13,15:13:20,66,55,16
6/13/13,16:13:20,68,68,12
6/14/13,17:13:20,65,71,18
6/15/13,18:13:20,65,80,15
6/16/13,19:13:20,65,79,3
6/17/13,20:13:20,70,64,5
6/18/13,21:13:20,65,72,8
6/19/13,22:13:20,67,61,15
6/20/13,23:13:20,68,64,2
